"Date","Price","Open","High","Low","Vol.","Change %"
"18/09/2022","137.28","124.07","137.28","124.07","","9.87%"
"11/09/2022","124.95","124.14","128.87","123.07","","2.81%"
"04/09/2022","121.54","120.72","133.54","120.72","","0.68%"
"28/08/2022","120.72","126.33","130.14","120.72","","-1.81%"
"21/08/2022","122.95","120.26","135.89","120.26","","-0.69%"
"14/08/2022","123.81","111.11","123.81","111.11","","16.49%"
"07/08/2022","106.28","120.57","125.12","106.28","","-13.30%"
"31/07/2022","122.58","119.93","129.23","119.93","","5.35%"
"24/07/2022","116.36","121.15","128.55","116.36","","-5.93%"
"17/07/2022","123.70","137.76","137.76","121.15","","-4.74%"
"10/07/2022","129.85","149.71","149.71","129.85","","-10.60%"
"03/07/2022","145.25","144.17","156.16","144.17","","0.75%"
"26/06/2022","144.17","125.98","144.17","125.98","","13.52%"
"19/06/2022","127.00","133.75","138.91","125.98","","-5.05%"
"12/06/2022","133.75","114.23","144.09","114.23","","17.09%"
"05/06/2022","114.23","99.27","114.23","99.27","","16.88%"
"29/05/2022","97.73","98.48","109.38","97.73","","-0.76%"
"22/05/2022","98.48","115.05","115.05","98.48","","-11.36%"
"15/05/2022","111.10","118.73","119.46","111.10","","-3.06%"
"08/05/2022","114.61","122.72","126.76","114.61","","-5.61%"
"01/05/2022","121.42","128.74","135.17","121.42","","-5.44%"
"24/04/2022","128.40","130.69","131.63","128.40","","0.22%"
"17/04/2022","128.12","119.66","130.69","119.66","","7.07%"
"10/04/2022","119.66","122.67","129.87","116.33","","-4.16%"
"03/04/2022","124.86","106.88","124.86","106.88","","15.25%"
"27/03/2022","108.34","113.14","129.28","106.88","","-13.51%"
"20/03/2022","125.27","91.76","125.27","91.76","","36.50%"
"13/03/2022","91.77","99.03","105.08","91.76","","-7.33%"
"06/03/2022","99.03","115.18","140.03","99.03","","-24.87%"
"27/02/2022","131.82","100.75","131.82","100.40","","41.23%"
"20/02/2022","93.34","94.36","100.75","93.34","","-1.08%"
"13/02/2022","94.36","88.52","102.28","88.52","","0.35%"
"06/02/2022","94.03","85.74","94.03","81.76","","7.24%"
"30/01/2022","87.68","85.62","87.68","84.85","","2.80%"
"23/01/2022","85.29","80.96","85.75","80.96","","5.26%"
"16/01/2022","81.03","76.59","84.63","76.59","","5.80%"
"09/01/2022","76.59","77.73","78.12","72.57","","2.54%"
"02/01/2022","74.69","77.62","84.08","74.69","","-3.13%"
"26/12/2021","77.10","77.29","80.12","77.10","","-0.25%"
"19/12/2021","77.29","69.10","79.52","69.10","","6.67%"
"12/12/2021","72.46","79.54","79.54","69.10","","-2.56%"
"05/12/2021","74.36","82.55","88.14","74.36","","-6.04%"
"28/11/2021","79.14","83.15","89.41","79.14","","-11.53%"
