"Date","Price","Open","High","Low","Vol.","Change %"
"17/11/2023","4.830","4.590","4.890","4.590","2.30M","5.69%"
"16/11/2023","4.570","4.650","4.745","4.410","2.12M","-1.93%"
"15/11/2023","4.660","4.110","4.940","4.100","8.15M","23.61%"
"14/11/2023","3.770","3.990","3.990","3.550","4.38M","-5.75%"
"13/11/2023","4.000","4.350","4.470","3.955","3.64M","-7.19%"
"10/11/2023","4.310","4.150","4.350","4.010","1.73M","4.36%"
"09/11/2023","4.130","4.130","4.350","4.050","2.18M","0.98%"
"08/11/2023","4.090","4.000","4.140","3.900","1.54M","3.02%"
"07/11/2023","3.970","4.000","4.080","3.892","1.58M","-1.00%"
"06/11/2023","4.010","4.100","4.190","3.950","1.42M","-3.14%"
"03/11/2023","4.140","3.870","4.320","3.870","4.03M","9.81%"
"02/11/2023","3.770","3.540","3.800","3.540","1.91M","8.65%"
"01/11/2023","3.470","3.300","3.510","3.255","1.35M","4.83%"
"31/10/2023","3.310","3.240","3.380","3.130","1.49M","2.16%"
"30/10/2023","3.240","3.090","3.275","2.970","1.57M","6.23%"
"27/10/2023","3.050","3.280","3.410","3.040","1.15M","-6.15%"
"26/10/2023","3.250","2.940","3.330","2.940","2.20M","11.30%"
"25/10/2023","2.920","3.000","3.010","2.845","1.86M","1.74%"
"24/10/2023","2.870","2.800","3.050","2.800","1.21M","4.74%"
"23/10/2023","2.740","2.920","2.920","2.730","3.05M","-6.48%"
"20/10/2023","2.930","3.010","3.040","2.900","1.49M","-2.01%"
"19/10/2023","2.990","3.090","3.110","2.950","1.82M","-3.24%"
"18/10/2023","3.090","3.280","3.280","3.080","985.53K","-6.93%"
"17/10/2023","3.320","3.150","3.380","3.130","1.11M","4.73%"
"16/10/2023","3.170","3.060","3.180","2.975","1.60M","3.59%"
"13/10/2023","3.060","3.230","3.269","3.043","1.95M","-5.85%"
"12/10/2023","3.250","3.430","3.430","3.230","1.36M","-5.52%"
"11/10/2023","3.440","3.630","3.700","3.400","1.46M","-4.71%"
"10/10/2023","3.610","3.300","3.610","3.230","1.78M","10.40%"
"09/10/2023","3.270","3.670","3.695","3.250","2.77M","-12.10%"
"06/10/2023","3.720","3.720","3.780","3.650","921.07K","-0.80%"
"05/10/2023","3.750","3.780","3.810","3.665","613.66K","-0.79%"
"04/10/2023","3.780","3.640","3.810","3.620","1.06M","3.85%"
"03/10/2023","3.640","3.730","3.740","3.600","1.33M","-2.15%"
"02/10/2023","3.720","3.810","3.820","3.700","1.02M","-2.11%"
"29/09/2023","3.800","3.750","3.880","3.730","938.82K","2.43%"
"28/09/2023","3.710","3.690","3.760","3.621","1.20M","0.27%"
"27/09/2023","3.700","3.650","3.760","3.612","1.02M","1.65%"
"26/09/2023","3.640","3.730","3.861","3.635","1.40M","-3.45%"
"25/09/2023","3.770","3.880","3.880","3.658","1.90M","-3.83%"
"22/09/2023","3.920","3.820","3.980","3.810","1.04M","2.89%"
"21/09/2023","3.810","3.990","4.020","3.800","2.71M","-5.69%"
"20/09/2023","4.040","4.160","4.380","4.020","2.30M","-2.42%"
"19/09/2023","4.140","3.980","4.320","3.905","5.46M","8.66%"
"18/09/2023","3.810","3.840","3.945","3.780","879.88K","-0.78%"
"15/09/2023","3.840","3.860","3.980","3.760","5.38M","0.00%"
"14/09/2023","3.840","4.030","4.135","3.800","1.55M","-4.48%"
"13/09/2023","4.020","4.050","4.110","3.870","1.42M","-0.74%"
"12/09/2023","4.050","3.860","4.080","3.860","1.45M","4.11%"
"11/09/2023","3.890","3.890","3.935","3.855","850.23K","1.30%"
"08/09/2023","3.840","3.800","3.900","3.715","967.65K","1.05%"
"07/09/2023","3.800","3.830","3.890","3.750","972.50K","-2.56%"
"06/09/2023","3.900","3.870","3.960","3.830","1.40M","0.52%"
"05/09/2023","3.880","3.960","4.030","3.820","969.46K","-2.76%"
"01/09/2023","3.990","3.940","4.060","3.910","1.06M","1.79%"
"31/08/2023","3.920","4.000","4.020","3.910","698.74K","-1.01%"
"30/08/2023","3.960","4.010","4.090","3.925","929.67K","-1.74%"
"29/08/2023","4.030","3.960","4.158","3.940","1.19M","0.75%"
"28/08/2023","4.000","3.800","4.020","3.789","1.23M","6.67%"
"25/08/2023","3.750","3.680","3.815","3.640","1.05M","1.63%"
"24/08/2023","3.690","3.820","3.860","3.650","1.65M","-2.12%"
"23/08/2023","3.770","3.730","3.820","3.730","962.44K","0.00%"
"22/08/2023","3.770","3.920","3.930","3.690","1.36M","-3.33%"
"21/08/2023","3.900","3.870","3.945","3.770","1.41M","1.30%"
"18/08/2023","3.850","3.870","3.930","3.785","1.35M","-1.28%"
"17/08/2023","3.900","3.700","4.060","3.680","2.91M","7.44%"
"16/08/2023","3.630","3.770","3.890","3.600","3.74M","-1.49%"
"15/08/2023","3.685","4.540","4.910","3.665","6.95M","-15.68%"
"14/08/2023","4.370","4.210","4.480","4.195","3.03M","2.82%"
"11/08/2023","4.250","4.230","4.290","4.170","1.37M","-0.70%"
"10/08/2023","4.280","4.440","4.512","4.250","1.24M","-3.60%"
"09/08/2023","4.440","4.650","4.650","4.300","1.40M","-4.10%"
"08/08/2023","4.630","4.290","4.670","4.230","2.20M","5.47%"
"07/08/2023","4.390","4.250","4.400","4.220","1.06M","3.54%"
"04/08/2023","4.240","4.280","4.420","4.170","1.89M","-0.47%"
"03/08/2023","4.260","4.100","4.320","4.100","1.01M","2.16%"
"02/08/2023","4.170","4.140","4.200","4.070","1.99M","-1.88%"
"01/08/2023","4.250","4.300","4.300","4.080","1.21M","-0.93%"
"31/07/2023","4.290","4.220","4.350","4.172","1.30M","1.18%"
"28/07/2023","4.240","3.950","4.260","3.950","1.72M","8.16%"
"27/07/2023","3.920","3.990","4.060","3.880","1.70M","-0.51%"
"26/07/2023","3.940","3.810","3.970","3.770","1.53M","2.87%"
"25/07/2023","3.830","3.930","3.930","3.760","2.19M","-1.79%"
"24/07/2023","3.900","3.910","3.980","3.880","2.01M","-1.76%"
"21/07/2023","3.970","4.070","4.089","3.780","3.86M","-1.00%"
"20/07/2023","4.010","4.060","4.210","3.960","1.66M","-2.20%"
"19/07/2023","4.100","4.150","4.240","4.040","2.79M","-0.97%"
"18/07/2023","4.140","4.030","4.230","4.000","1.93M","2.73%"
"17/07/2023","4.030","4.230","4.250","3.970","3.46M","-4.95%"
"14/07/2023","4.240","4.450","4.490","4.220","1.92M","-4.29%"
"13/07/2023","4.430","4.390","4.470","4.290","2.00M","0.91%"
"12/07/2023","4.390","4.530","4.550","4.355","2.19M","-1.35%"
"11/07/2023","4.450","4.450","4.515","4.350","1.85M","1.14%"
"10/07/2023","4.400","4.230","4.420","4.140","2.00M","6.02%"
"07/07/2023","4.150","4.150","4.250","4.110","1.74M","-1.19%"
"06/07/2023","4.200","4.300","4.308","4.075","2.15M","-3.89%"
"05/07/2023","4.370","4.650","4.650","4.330","3.44M","-6.22%"
"03/07/2023","4.660","4.700","4.700","4.550","1.31M","-0.85%"
"30/06/2023","4.700","4.700","4.770","4.660","2.57M","0.43%"
"29/06/2023","4.680","4.730","4.750","4.580","3.23M","0.86%"
"28/06/2023","4.640","4.580","4.760","4.485","18.24M","-27.16%"
"27/06/2023","6.370","6.770","6.770","6.210","3.10M","-5.35%"
"26/06/2023","6.730","6.750","6.940","6.400","2.31M","-1.75%"
"23/06/2023","6.850","6.810","7.100","6.730","10.88M","0.29%"
"22/06/2023","6.830","6.280","6.875","6.100","2.92M","8.59%"
"21/06/2023","6.290","6.540","6.568","5.970","6.06M","2.78%"
"20/06/2023","6.120","5.900","6.190","5.840","1.10M","3.38%"
"16/06/2023","5.920","5.850","6.030","5.820","1.32M","2.78%"
"15/06/2023","5.760","5.900","6.011","5.650","1.39M","-2.70%"
"14/06/2023","5.920","5.980","6.135","5.830","936.58K","-0.34%"
"13/06/2023","5.940","5.900","6.135","5.830","1.16M","1.19%"
"12/06/2023","5.870","5.770","5.910","5.725","798.86K","2.09%"
"09/06/2023","5.750","5.830","5.910","5.640","974.06K","-0.86%"
"08/06/2023","5.800","5.780","5.850","5.595","921.12K","0.17%"
"07/06/2023","5.790","5.930","5.990","5.770","993.67K","-0.69%"
"06/06/2023","5.830","5.550","5.900","5.531","1.02M","2.82%"
"05/06/2023","5.670","5.640","5.730","5.460","780.53K","0.89%"
"02/06/2023","5.620","5.600","5.719","5.455","1.14M","0.36%"
"01/06/2023","5.600","5.390","5.680","5.330","862.72K","3.32%"
"31/05/2023","5.420","5.400","5.440","5.280","645.35K","-0.37%"
"30/05/2023","5.440","5.500","5.560","5.250","956.79K","-0.55%"
"26/05/2023","5.470","5.130","5.510","5.130","1.08M","6.21%"
"25/05/2023","5.150","5.300","5.350","5.130","981.01K","-1.90%"
"24/05/2023","5.250","5.410","5.410","5.135","1.39M","-3.67%"
"23/05/2023","5.450","5.750","6.060","5.390","2.44M","-4.39%"
"22/05/2023","5.700","5.310","5.815","5.280","2.12M","7.95%"
"19/05/2023","5.280","5.360","5.410","5.190","1.53M","0.38%"
"18/05/2023","5.260","5.220","5.340","5.100","997.70K","0.00%"
"17/05/2023","5.260","4.980","5.290","4.970","1.99M","6.69%"
"16/05/2023","4.930","5.000","5.300","4.860","1.76M","-0.80%"
"15/05/2023","4.970","5.190","5.190","4.935","1.52M","-3.31%"
"12/05/2023","5.140","5.230","5.450","5.095","1.79M","0.19%"
"11/05/2023","5.130","5.060","5.220","4.920","1.74M","-0.19%"
"10/05/2023","5.140","5.200","5.270","5.080","1.03M","-0.39%"
"09/05/2023","5.160","5.030","5.160","4.890","846.22K","2.18%"
"08/05/2023","5.050","5.040","5.250","4.931","1.39M","-0.20%"
"05/05/2023","5.060","4.850","5.060","4.770","1.08M","5.86%"
"04/05/2023","4.780","4.710","4.790","4.595","785.04K","0.84%"
"03/05/2023","4.740","4.640","4.860","4.600","1.25M","2.16%"
"02/05/2023","4.640","4.720","4.763","4.430","1.75M","-1.28%"
"01/05/2023","4.700","5.300","5.300","4.690","2.77M","-11.49%"
"28/04/2023","5.310","5.170","5.380","5.100","2.28M","2.71%"
"27/04/2023","5.170","5.220","5.570","4.970","3.49M","0.39%"
"26/04/2023","5.150","4.550","5.270","4.510","6.22M","15.99%"
"25/04/2023","4.440","5.130","5.170","4.280","12.78M","1.83%"
"24/04/2023","4.360","4.280","4.480","4.085","1.81M","1.63%"
"21/04/2023","4.290","4.440","4.450","4.255","885.59K","-3.16%"
"20/04/2023","4.430","4.490","4.630","4.380","720.22K","-2.21%"
"19/04/2023","4.530","4.400","4.550","4.330","1.38M","2.03%"
"18/04/2023","4.440","4.410","4.470","4.230","1.27M","3.26%"
"17/04/2023","4.300","4.090","4.530","4.050","3.34M","11.11%"
"14/04/2023","3.870","4.050","4.050","3.820","2.87M","-4.91%"
"13/04/2023","4.070","4.400","4.450","4.040","2.77M","-6.86%"
"12/04/2023","4.370","4.480","4.559","4.250","1.60M","-2.46%"
"11/04/2023","4.480","4.460","4.610","4.450","1.38M","0.00%"
"10/04/2023","4.480","4.290","4.500","4.290","1.04M","2.75%"
"06/04/2023","4.360","4.140","4.470","4.100","1.58M","2.59%"
"05/04/2023","4.250","4.490","4.490","4.160","1.60M","-5.35%"
"04/04/2023","4.490","4.720","4.835","4.280","3.97M","-7.04%"
"03/04/2023","4.830","5.110","5.110","4.660","3.44M","-4.92%"
"31/03/2023","5.080","4.890","5.549","4.641","8.36M","-20.87%"
"30/03/2023","6.420","6.490","6.520","6.292","1.85M","1.10%"
"29/03/2023","6.350","5.800","6.370","5.770","1.62M","12.99%"
"28/03/2023","5.620","5.800","6.040","5.510","2.11M","-3.77%"
"27/03/2023","5.840","5.950","6.020","5.740","675.00K","-1.68%"
"24/03/2023","5.940","5.750","6.015","5.675","1.27M","2.24%"
"23/03/2023","5.810","5.990","6.140","5.757","1.06M","-1.69%"
"22/03/2023","5.910","6.220","6.306","5.910","2.34M","-4.68%"
"21/03/2023","6.200","6.160","6.290","6.000","1.10M","2.65%"
"20/03/2023","6.040","6.110","6.190","5.969","949.07K","-1.47%"
"17/03/2023","6.130","6.250","6.324","5.990","2.18M","-2.54%"
"16/03/2023","6.290","6.000","6.330","5.911","1.29M","3.97%"
"15/03/2023","6.050","5.940","6.160","5.850","1.35M","-1.94%"
"14/03/2023","6.170","6.080","6.400","6.020","1.67M","3.87%"
"13/03/2023","5.940","5.730","6.040","5.581","1.40M","-1.16%"
"10/03/2023","6.010","6.350","6.570","5.740","3.09M","-6.09%"
"09/03/2023","6.400","6.965","7.000","6.400","1.56M","-7.25%"
"08/03/2023","6.900","6.840","6.960","6.770","1.03M","1.47%"
"07/03/2023","6.800","7.020","7.070","6.520","1.91M","-2.58%"
"06/03/2023","6.980","6.350","7.140","6.317","3.21M","11.86%"
"03/03/2023","6.240","5.960","6.350","5.830","1.58M","6.12%"
"02/03/2023","5.880","5.850","5.920","5.572","1.71M","-1.84%"
"01/03/2023","5.990","6.430","6.490","5.820","2.72M","-6.99%"
"28/02/2023","6.440","6.430","6.730","6.340","1.76M","1.58%"
"27/02/2023","6.340","6.085","6.440","6.010","1.72M","6.38%"
"24/02/2023","5.960","5.900","6.210","5.850","1.42M","-1.81%"
"23/02/2023","6.070","6.260","6.280","6.011","1.27M","-0.57%"
"22/02/2023","6.105","5.890","6.240","5.850","1.20M","3.83%"
"21/02/2023","5.880","6.400","6.431","5.880","1.30M","-9.12%"
"17/02/2023","6.470","6.300","6.500","6.110","1.12M","3.35%"
"16/02/2023","6.260","6.380","6.430","6.230","1.42M","-3.54%"
"15/02/2023","6.490","6.165","6.535","6.140","1.66M","4.68%"
"14/02/2023","6.200","5.820","6.230","5.720","1.81M","3.51%"
"13/02/2023","5.990","5.970","5.995","5.570","1.48M","2.04%"
"10/02/2023","5.870","6.200","6.490","5.710","2.90M","-1.34%"
"09/02/2023","5.950","5.930","6.190","5.865","1.59M","0.68%"
"08/02/2023","5.910","6.000","6.158","5.840","861.59K","-2.31%"
"07/02/2023","6.050","6.090","6.380","5.830","1.32M","0.17%"
"06/02/2023","6.040","6.140","6.200","5.800","1.97M","-0.82%"
"03/02/2023","6.090","5.910","6.605","5.670","2.66M","3.75%"
"02/02/2023","5.870","5.680","6.240","5.630","2.52M","5.39%"
"01/02/2023","5.570","5.460","5.710","5.235","1.85M","3.44%"
"31/01/2023","5.385","5.100","5.430","5.100","973.69K","5.38%"
"30/01/2023","5.110","5.210","5.350","5.049","825.60K","-4.49%"
"27/01/2023","5.350","5.050","5.390","5.020","1.20M","5.11%"
"26/01/2023","5.090","5.370","5.390","5.020","682.05K","-2.49%"
"25/01/2023","5.220","5.030","5.260","4.900","743.93K","0.97%"
"24/01/2023","5.170","5.250","5.360","5.085","711.13K","-2.82%"
"23/01/2023","5.320","5.210","5.359","5.030","1.01M","3.30%"
"20/01/2023","5.150","5.030","5.170","4.920","1.02M","2.59%"
"19/01/2023","5.020","4.930","5.130","4.860","853.59K","-1.57%"
"18/01/2023","5.100","5.540","5.615","5.050","1.46M","-7.27%"
"17/01/2023","5.500","5.200","5.595","5.145","1.69M","5.97%"
"13/01/2023","5.190","5.200","5.280","5.030","1.10M","-2.63%"
"12/01/2023","5.330","5.110","5.350","4.830","2.57M","6.18%"
"11/01/2023","5.020","4.880","5.120","4.771","1.80M","2.87%"
"10/01/2023","4.880","4.840","4.935","4.690","1.06M","2.09%"
"09/01/2023","4.780","4.900","4.990","4.740","1.22M","0.63%"
"06/01/2023","4.750","4.590","4.770","4.425","1.09M","4.63%"
"05/01/2023","4.540","4.530","4.610","4.325","932.83K","-1.30%"
"04/01/2023","4.600","4.470","4.695","4.360","1.14M","3.14%"
"03/01/2023","4.460","4.870","4.980","4.330","2.02M","-7.47%"
"30/12/2022","4.820","4.400","4.835","4.200","2.62M","11.32%"
"29/12/2022","4.330","3.760","4.400","3.760","2.47M","15.16%"
"28/12/2022","3.760","3.680","3.820","3.550","1.55M","3.01%"
"27/12/2022","3.650","4.000","4.050","3.630","2.06M","-8.06%"
"23/12/2022","3.970","3.800","4.157","3.715","1.98M","4.75%"
"22/12/2022","3.790","3.810","3.835","3.620","1.53M","0.53%"
"21/12/2022","3.770","3.750","3.860","3.690","1.69M","2.45%"
"20/12/2022","3.680","3.790","4.030","3.680","1.99M","-3.41%"
"19/12/2022","3.810","3.840","3.870","3.630","1.69M","-1.30%"
"16/12/2022","3.860","3.900","4.020","3.790","1.99M","0.52%"
"15/12/2022","3.840","3.880","4.190","3.780","2.85M","-3.03%"
"14/12/2022","3.960","3.980","4.129","3.900","2.63M","0.00%"
"13/12/2022","3.960","4.500","4.530","3.910","3.62M","-9.59%"
"12/12/2022","4.380","4.290","4.380","4.200","1.39M","2.58%"
"09/12/2022","4.270","4.550","4.550","4.260","1.25M","-4.69%"
"08/12/2022","4.480","4.630","4.650","4.250","2.10M","-1.32%"
"07/12/2022","4.540","4.930","4.930","4.330","5.68M","-6.78%"
"06/12/2022","4.870","5.550","5.585","4.660","4.31M","-12.72%"
"05/12/2022","5.580","6.020","6.050","5.540","2.50M","-4.12%"
"02/12/2022","5.820","5.700","5.960","5.650","1.42M","1.22%"
"01/12/2022","5.750","5.800","6.000","5.700","2.39M","-0.35%"
"30/11/2022","5.770","5.735","5.899","5.600","8.88M","-8.99%"
"29/11/2022","6.340","6.300","6.500","6.287","797.33K","-0.16%"
"28/11/2022","6.350","6.510","6.510","6.280","803.79K","-4.08%"
"25/11/2022","6.620","6.700","6.700","6.435","387.97K","-0.60%"
"23/11/2022","6.660","6.750","6.880","6.481","1.05M","2.78%"
"22/11/2022","6.480","6.560","6.870","6.350","1.31M","-0.46%"
"21/11/2022","6.510","6.660","6.675","6.280","1.03M","-1.36%"
"18/11/2022","6.600","6.830","7.060","6.560","1.10M","-2.37%"
"17/11/2022","6.760","6.550","7.020","6.550","1.52M","0.90%"
"16/11/2022","6.700","7.460","7.460","6.680","2.08M","-10.73%"
"15/11/2022","7.505","8.120","8.200","7.340","3.33M","-6.07%"
"14/11/2022","7.990","10.200","10.210","7.910","9.01M","-9.51%"
"11/11/2022","8.830","7.320","8.980","6.990","4.13M","18.68%"
"10/11/2022","7.440","7.150","7.450","6.780","1.32M","12.22%"
"09/11/2022","6.630","7.250","7.400","6.530","1.58M","-8.80%"
"08/11/2022","7.270","7.460","7.890","7.000","1.80M","-2.15%"
"07/11/2022","7.430","6.900","7.656","6.740","1.81M","10.73%"
"04/11/2022","6.710","6.410","6.750","6.320","1.02M","8.05%"
"03/11/2022","6.210","6.300","6.474","6.200","505.93K","-1.90%"
"02/11/2022","6.330","6.850","6.900","6.330","891.86K","-7.86%"
"01/11/2022","6.870","7.490","7.490","6.770","971.35K","-4.98%"
"31/10/2022","7.230","6.600","7.730","6.570","1.82M","10.89%"
"28/10/2022","6.520","6.100","6.588","6.020","1.08M","10.32%"
"27/10/2022","5.910","6.150","6.170","5.900","987.78K","-3.75%"
"26/10/2022","6.140","6.250","6.370","6.070","1.02M","-2.69%"
"25/10/2022","6.310","6.030","6.450","6.000","1.10M","5.52%"
"24/10/2022","5.980","6.390","6.390","5.860","1.15M","-5.97%"
"21/10/2022","6.360","6.600","6.679","6.330","1.00M","-4.07%"
"20/10/2022","6.630","6.810","7.100","6.550","730.21K","-3.07%"
"19/10/2022","6.840","7.000","7.200","6.800","875.71K","-4.74%"
"18/10/2022","7.180","7.730","7.790","7.140","897.39K","-4.90%"
"17/10/2022","7.550","7.300","7.775","7.300","1.25M","3.71%"
"14/10/2022","7.280","7.360","7.540","7.160","534.27K","0.00%"
"13/10/2022","7.280","6.840","7.330","6.800","577.25K","3.12%"
"12/10/2022","7.060","7.060","7.210","6.860","600.48K","-1.12%"
"11/10/2022","7.140","7.310","7.340","7.010","679.87K","-2.33%"
"10/10/2022","7.310","7.250","7.350","7.080","438.50K","1.81%"
"07/10/2022","7.180","7.350","7.440","7.115","946.21K","-4.39%"
"06/10/2022","7.510","7.370","7.820","7.230","1.49M","5.33%"
"05/10/2022","7.130","7.440","7.440","6.930","777.49K","-4.68%"
"04/10/2022","7.480","7.270","7.524","7.250","903.78K","4.47%"
"03/10/2022","7.160","7.290","7.330","6.820","1.23M","-0.83%"
"30/09/2022","7.220","7.100","7.500","7.004","1.27M","1.83%"
"29/09/2022","7.090","7.190","7.260","6.730","1.62M","-4.32%"
"28/09/2022","7.410","6.930","7.530","6.900","1.45M","7.08%"
"27/09/2022","6.920","7.230","7.300","6.860","855.53K","-2.40%"
"26/09/2022","7.090","7.010","7.418","7.010","978.44K","-0.28%"
"23/09/2022","7.110","7.600","7.760","6.933","2.08M","-9.31%"
"22/09/2022","7.840","8.190","8.210","7.770","1.37M","-5.54%"
"21/09/2022","8.300","8.480","8.860","8.300","1.21M","-2.12%"
"20/09/2022","8.480","8.700","8.880","8.370","1.17M","-3.09%"
"19/09/2022","8.750","8.310","8.750","8.108","1.42M","2.70%"
"16/09/2022","8.520","8.600","8.880","8.290","2.34M","-5.33%"
"15/09/2022","9.000","10.100","10.317","8.830","4.87M","-11.24%"
"14/09/2022","10.140","9.880","10.380","9.740","1.55M","2.42%"
"13/09/2022","9.900","10.520","10.550","9.830","2.02M","-8.67%"
"12/09/2022","10.840","11.620","11.850","10.752","3.22M","0.74%"
"09/09/2022","10.760","10.010","11.090","10.000","3.10M","7.49%"
"08/09/2022","10.010","10.300","10.330","9.720","2.10M","-2.34%"
"07/09/2022","10.250","11.000","11.015","10.140","1.73M","-6.73%"
"06/09/2022","10.990","11.100","11.530","10.760","1.41M","0.37%"
"02/09/2022","10.950","11.620","11.690","10.660","1.64M","-4.20%"
"01/09/2022","11.430","12.000","12.090","10.850","2.25M","-4.91%"
"31/08/2022","12.020","12.040","13.270","11.770","1.45M","0.42%"
"30/08/2022","11.970","12.420","12.660","11.580","1.20M","-1.72%"
"29/08/2022","12.180","12.010","12.800","11.990","1.57M","2.61%"
"26/08/2022","11.870","11.420","12.250","11.314","2.37M","5.79%"
"25/08/2022","11.220","12.410","12.545","11.190","1.65M","-9.30%"
"24/08/2022","12.370","12.630","13.320","11.600","2.47M","-0.56%"
"23/08/2022","12.440","11.640","12.530","11.300","1.51M","8.84%"
"22/08/2022","11.430","12.110","12.340","11.340","1.28M","-7.00%"
"19/08/2022","12.290","11.890","12.570","11.810","1.26M","0.99%"
"18/08/2022","12.170","13.490","13.770","11.880","2.26M","-8.77%"
"17/08/2022","13.340","14.270","14.270","13.080","2.20M","-4.24%"
"16/08/2022","13.930","11.715","14.250","11.430","5.45M","9.25%"
"15/08/2022","12.750","12.160","13.600","12.010","4.94M","9.63%"
"12/08/2022","11.630","11.390","11.790","10.910","2.44M","6.99%"
"11/08/2022","10.870","9.790","12.300","9.770","7.23M","18.67%"
"10/08/2022","9.160","8.820","9.170","8.430","1.61M","10.49%"
"09/08/2022","8.290","7.580","9.120","7.440","3.56M","9.80%"
"08/08/2022","7.550","7.930","7.940","7.360","706.01K","-4.55%"
"05/08/2022","7.910","7.850","8.075","7.490","710.05K","1.02%"
"04/08/2022","7.830","7.430","7.940","7.320","942.39K","7.11%"
"03/08/2022","7.310","6.750","7.355","6.750","952.93K","9.43%"
"02/08/2022","6.680","6.800","6.978","6.570","1.03M","-3.33%"
"01/08/2022","6.910","7.050","7.140","6.850","709.21K","-1.71%"
"29/07/2022","7.030","7.180","7.228","6.920","845.43K","-1.54%"
"28/07/2022","7.140","6.380","7.200","6.300","1.39M","12.09%"
"27/07/2022","6.370","6.120","6.380","6.050","665.72K","5.12%"
"26/07/2022","6.060","6.310","6.320","6.010","776.27K","-4.72%"
"25/07/2022","6.360","6.350","6.470","6.130","576.49K","-0.16%"
"22/07/2022","6.370","6.630","6.640","6.320","532.39K","-4.35%"
"21/07/2022","6.660","6.545","6.680","6.400","550.61K","0.00%"
"20/07/2022","6.660","6.670","6.850","6.490","877.07K","1.06%"
"19/07/2022","6.590","6.410","6.590","6.350","427.77K","4.60%"
"18/07/2022","6.300","6.500","6.657","6.230","474.88K","-2.02%"
"15/07/2022","6.430","6.400","6.600","6.210","496.19K","1.26%"
"14/07/2022","6.350","6.190","6.370","6.030","424.92K","2.09%"
"13/07/2022","6.220","6.370","6.468","6.200","677.19K","-5.18%"
"12/07/2022","6.560","6.820","6.890","6.350","647.13K","-3.24%"
"11/07/2022","6.780","6.590","6.780","6.450","606.43K","3.83%"
"08/07/2022","6.530","6.500","6.670","6.401","314.82K","-1.06%"
"07/07/2022","6.600","6.320","6.610","6.281","385.40K","6.11%"
"06/07/2022","6.220","6.490","6.520","6.200","389.94K","-4.16%"
"05/07/2022","6.490","6.330","6.490","6.141","362.50K","2.53%"
"01/07/2022","6.330","6.230","6.470","6.190","281.74K","0.80%"
"30/06/2022","6.280","6.340","6.440","6.100","482.89K","-1.87%"
"29/06/2022","6.400","6.210","6.510","5.960","797.62K","0.95%"
"28/06/2022","6.340","6.630","6.710","6.255","522.71K","-2.16%"
"27/06/2022","6.480","6.700","6.830","6.450","446.70K","-3.43%"
"24/06/2022","6.710","6.950","6.955","6.530","685.28K","-1.18%"
"23/06/2022","6.790","6.750","6.800","6.450","604.36K","2.88%"
"22/06/2022","6.600","6.500","6.770","6.500","481.50K","0.92%"
"21/06/2022","6.540","6.580","6.730","6.490","694.43K","2.35%"
"17/06/2022","6.390","6.240","6.450","6.170","729.60K","4.58%"
"16/06/2022","6.110","6.120","6.220","5.900","892.53K","-3.63%"
"15/06/2022","6.340","6.180","6.440","6.110","950.45K","2.92%"
"14/06/2022","6.160","6.630","6.693","6.100","1.15M","-5.67%"
"13/06/2022","6.530","6.980","7.040","6.050","1.60M","1.95%"
"10/06/2022","6.405","6.850","6.950","6.310","1.41M","-9.79%"
"09/06/2022","7.100","7.400","7.450","6.890","1.05M","-3.66%"
"08/06/2022","7.370","7.600","7.640","7.260","714.63K","-4.16%"
"07/06/2022","7.690","7.600","7.800","7.420","611.28K","-0.13%"
"06/06/2022","7.700","8.630","8.645","7.670","1.26M","-9.20%"
"03/06/2022","8.480","8.660","8.797","8.410","319.34K","-2.97%"
"02/06/2022","8.740","8.200","8.740","8.200","481.40K","5.68%"
"01/06/2022","8.270","8.550","8.910","8.160","733.26K","-0.60%"
"31/05/2022","8.320","8.160","8.640","8.080","631.67K","0.60%"
"27/05/2022","8.270","7.600","8.350","7.600","990.38K","9.25%"
"26/05/2022","7.570","7.330","7.890","7.280","808.01K","3.27%"
"25/05/2022","7.330","7.100","7.425","7.050","625.80K","2.81%"
"24/05/2022","7.130","7.650","7.720","7.030","727.50K","-8.35%"
"23/05/2022","7.780","7.700","7.820","7.365","836.36K","0.65%"
"20/05/2022","7.730","7.340","7.750","7.090","1.17M","8.72%"
"19/05/2022","7.110","7.030","7.440","7.000","716.34K","-2.34%"
"18/05/2022","7.280","7.440","7.786","7.110","584.11K","-2.28%"
"17/05/2022","7.450","7.095","7.470","6.750","674.83K","6.28%"
"16/05/2022","7.010","7.510","7.700","6.830","984.46K","-8.60%"
"13/05/2022","7.670","7.790","7.960","7.550","1.11M","0.79%"
"12/05/2022","7.610","6.750","8.050","6.700","1.77M","8.40%"
"11/05/2022","7.020","6.870","7.300","6.530","1.22M","0.86%"
"10/05/2022","6.960","7.840","7.990","6.690","1.67M","-8.78%"
"09/05/2022","7.630","8.500","8.500","7.360","1.49M","-12.80%"
"06/05/2022","8.750","8.490","8.790","7.950","791.41K","3.31%"
"05/05/2022","8.470","8.720","8.840","8.373","565.99K","-5.04%"
"04/05/2022","8.920","8.460","8.970","8.210","800.16K","4.82%"
"03/05/2022","8.510","8.500","8.870","7.900","2.49M","6.91%"
"02/05/2022","7.960","7.490","8.140","7.435","1.12M","5.71%"
"29/04/2022","7.530","7.770","8.100","7.501","594.19K","-4.68%"
"28/04/2022","7.900","7.560","8.060","6.933","1.27M","10.03%"
