"Date","Price","Open","High","Low","Vol.","Change %"
"23/05/2024","191.96","194.03","195.17","191.76","1.39M","-0.20%"
"22/05/2024","192.34","196.25","196.34","191.48","1.18M","-2.15%"
"21/05/2024","196.56","196.46","199.10","196.34","834.27K","-0.64%"
"20/05/2024","197.83","197.82","199.08","197.00","929.04K","0.08%"
"17/05/2024","197.67","195.36","198.28","194.82","1.01M","1.58%"
"16/05/2024","194.59","196.88","197.57","194.48","1.15M","-1.09%"
"15/05/2024","196.74","197.09","197.80","193.53","1.61M","-0.66%"
"14/05/2024","198.05","198.52","199.92","197.06","1.47M","-1.35%"
"13/05/2024","200.77","203.19","203.29","200.13","1.38M","-0.70%"
"10/05/2024","202.19","204.40","205.58","200.95","1.73M","-0.75%"
"09/05/2024","203.72","203.29","204.67","202.90","1.03M","0.25%"
"08/05/2024","203.22","202.36","204.77","201.76","1.39M","-0.23%"
"07/05/2024","203.68","204.44","205.47","203.04","1.24M","-0.25%"
"06/05/2024","204.19","202.51","205.74","202.16","1.79M","1.33%"
"03/05/2024","201.50","196.58","201.54","196.29","1.87M","1.96%"
"02/05/2024","197.63","196.82","198.15","195.04","1.93M","0.83%"
"01/05/2024","196.01","203.00","203.50","193.18","2.88M","-2.55%"
"30/04/2024","201.13","204.58","205.61","200.72","2.04M","-2.30%"
"29/04/2024","205.86","206.74","207.47","204.28","1.66M","-0.91%"
"26/04/2024","207.76","205.18","208.85","204.86","1.18M","0.32%"
"25/04/2024","207.10","205.64","207.66","203.43","1.09M","0.91%"
"24/04/2024","205.24","203.71","206.65","202.92","1.29M","0.43%"
"23/04/2024","204.37","201.51","204.52","200.50","960.39K","0.88%"
"22/04/2024","202.58","200.00","203.69","198.05","1.42M","0.92%"
"19/04/2024","200.74","201.23","203.85","200.10","1.80M","0.57%"
"18/04/2024","199.60","202.07","202.76","198.74","1.06M","-0.77%"
"17/04/2024","201.15","203.60","204.99","199.37","1.58M","-1.37%"
"16/04/2024","203.95","203.96","205.20","201.82","1.33M","-0.68%"
"15/04/2024","205.35","207.91","209.48","204.61","1.23M","-0.48%"
"12/04/2024","206.34","209.36","211.96","205.00","1.53M","-0.92%"
"11/04/2024","208.26","207.00","208.29","203.60","1.25M","0.98%"
"10/04/2024","206.23","204.00","206.81","203.76","1.18M","0.34%"
"09/04/2024","205.53","207.55","208.49","204.75","1.83M","-0.50%"
"08/04/2024","206.57","204.58","208.49","203.40","1.83M","1.10%"
"05/04/2024","204.32","201.40","205.02","200.30","1.52M","1.63%"
"04/04/2024","201.05","203.64","203.97","200.57","1.46M","-1.07%"
"03/04/2024","203.22","201.01","203.47","200.96","1.49M","1.42%"
"02/04/2024","200.37","200.00","200.66","198.15","1.54M","0.46%"
"01/04/2024","199.45","199.35","199.87","197.57","1.15M","0.65%"
"28/03/2024","198.17","198.01","198.53","196.50","1.05M","0.83%"
"27/03/2024","196.53","193.88","196.56","193.45","987.01K","1.17%"
"26/03/2024","194.25","196.59","198.12","194.08","1.54M","-1.19%"
"25/03/2024","196.59","195.73","197.38","195.73","1.33M","0.97%"
"22/03/2024","194.70","195.00","195.12","193.01","1.08M","0.15%"
"21/03/2024","194.40","193.22","194.67","192.38","1.33M","0.78%"
"20/03/2024","192.90","191.70","193.01","190.07","1.37M","0.15%"
"19/03/2024","192.62","189.91","192.86","189.50","1.29M","1.35%"
